n_subs,rank,genotype,mu_real,sigma_real
7,68,2-0-3-0-0-0-0-2-2-1-0-1-0-3-0-0,-465.07153,160.46707
7,69,0-3-0-0-1-0-0-2-2-0-0-1-0-2-3-0,-432.01126,127.596634
7,70,0-3-3-0-1-0-0-0-2-1-0-1-0-4-0-0,-478.2359,174.0359
7,71,0-3-4-0-1-0-1-0-2-0-0-1-0-3-0-0,-477.2442,173.09154
7,72,0-3-4-0-0-0-1-2-2-1-0-0-0-3-0-0,-434.32568,130.27936
7,73,0-3-3-0-1-0-1-0-0-1-0-1-0-3-0-0,-483.9834,180.08221
7,74,0-0-2-0-1-0-1-0-2-0-0-1-0-2-3-0,-458.81607,154.92917
7,75,0-0-3-0-1-0-0-2-1-1-0-1-0-2-0-0,-467.08878,163.20836
7,76,0-0-0-0-1-0-0-2-2-1-0-1-0-3-0-2,-422.34598,118.52095
7,77,0-3-2-0-1-0-1-2-0-0-0-1-0-2-0-0,-459.37573,155.56255
7,78,0-3-3-0-1-0-1-0-2-1-0-0-0-2-0-0,-450.58777,146.77849
7,79,0-0-3-1-1-0-1-2-2-0-0-1-0-0-0-0,-421.778,118.023544
7,80,0-0-3-0-1-0-1-2-1-1-0-0-0-3-0-0,-458.0556,154.306
7,81,0-0-2-0-1-0-1-2-2-0-0-1-0-1-0-0,-425.35504,121.60852
7,82,0-0-3-0-1-0-1-2-0-1-0-0-0-2-3-0,-451.32,147.57393
7,83,0-3-2-0-0-0-1-0-2-1-0-1-0-3-0-0,-451.32,147.57393
7,84,0-3-2-0-1-0-1-2-0-1-0-0-0-3-0-0,-451.08612,147.34999
7,85,0-0-3-0-0-0-1-0-2-1-0-1-0-2-3-0,-451.08612,147.34999
7,86,0-0-3-1-1-0-0-2-2-1-0-1-0-0-0-0,-429.35565,125.64937
7,87,0-0-3-0-0-0-1-2-0-1-0-1-0-2-3-0,-451.27747,147.60628
7,88,0-3-2-0-1-0-1-0-2-1-0-0-0-3-0-0,-451.27747,147.60628
7,89,0-0-0-0-1-0-1-2-2-1-0-0-0-4-3-0,-396.79443,93.18412
7,90,0-0-2-0-1-0-1-0-2-1-0-1-0-0-3-0,-413.12354,109.96807
7,91,0-3-0-0-1-0-1-2-0-1-0-1-0-2-0-0,-413.12354,109.96807
7,92,0-0-3-0-1-0-0-2-2-0-0-1-1-4-0-0,-477.67804,174.56102
7,93,0-3-0-0-1-0-1-0-2-1-0-1-0-2-0-0,-414.15173,111.0752
7,94,0-0-0-0-1-0-1-0-2-1-0-1-0-2-3-0,-413.91312,110.8388
7,95,0-0-3-1-1-0-0-2-2-0-0-1-0-4-0-0,-477.37433,174.3229
7,96,0-0-3-0-1-0-1-2-2-0-0-0-1-2-0-0,-445.70776,142.79019
7,97,2-0-2-0-0-0-1-2-2-0-0-1-0-3-0-0,-449.85712,147.0711
7,98,2-0-3-0-1-0-1-2-2-0-0-0-0-2-0-0,-445.02142,142.27075
7,99,0-0-2-0-0-0-1-2-2-0-0-1-0-3-0-2,-449.83215,147.09769
7,100,0-0-3-0-0-0-0-2-2-1-0-1-1-2-0-0,-447.6775,144.94623
8,1,0-0-3-0-1-0-1-2-2-1-0-1-0-3-0-0,-474.57092,157.3982
8,2,0-0-3-0-1-0-1-2-2-1-0-1-0-3-0-0,-474.57092,157.3982
8,3,0-0-3-0-1-0-1-2-2-1-0-1-0-2-0-0,-458.8873,143.08928
8,4,0-0-3-0-1-0-0-2-2-1-0-1-0-3-3-0,-483.50775,168.36786
8,5,0-3-3-0-1-0-1-2-2-0-0-1-0-3-0-0,-483.50775,168.36786
8,6,0-0-3-0-1-0-1-2-2-0-0-1-0-3-3-0,-483.65356,168.51535
8,7,0-3-3-0-1-0-0-2-2-1-0-1-0-3-0-0,-483.65356,168.51535
8,8,0-0-4-0-1-0-1-2-2-1-0-1-0-3-0-0,-459.91766,145.38914
8,9,0-0-2-0-1-0-1-2-2-1-0-1-0-2-0-0,-443.18823,128.8067
8,10,0-0-3-0-1-0-1-2-2-0-0-1-0-2-3-0,-466.3011,152.58768
8,11,0-0-3-0-1-0-0-2-2-1-0-1-0-2-3-0,-468.70236,155.04018
8,12,0-3-3-0-1-0-0-2-2-1-0-1-0-2-0-0,-469.10638,155.4711
8,13,0-3-3-0-1-0-1-2-2-0-0-1-0-2-0-0,-465.90442,152.29521
8,14,0-3-3-0-1-0-1-2-2-1-0-0-0-3-0-0,-459.75134,146.46396
8,15,0-3-3-0-0-0-1-2-2-1-0-1-0-3-0-0,-459.68967,146.42766
8,16,0-0-3-0-1-0-1-2-2-1-0-1-0-0-3-0,-422.41956,109.26067
8,17,0-3-0-0-1-0-1-2-2-1-0-1-0-3-0-0,-422.41956,109.26067
8,18,0-3-3-0-1-0-0-2-2-0-0-1-0-3-3-0,-498.4226,185.28943
8,19,0-0-2-0-1-0-1-2-2-0-0-1-0-2-3-0,-451.33856,139.21931
8,20,0-3-2-0-1-0-1-2-2-0-0-1-0-2-0-0,-450.76416,138.67723
8,21,0-3-2-0-1-0-1-2-2-1-0-0-0-3-0-0,-443.69293,131.93207
8,22,0-0-3-0-0-0-1-2-2-1-0-1-0-2-3-0,-443.69293,131.93207
8,23,0-3-3-0-1-0-1-2-0-1-0-1-0-3-0-0,-476.54025,164.87263
8,24,0-3-0-0-1-0-1-2-2-1-0-1-0-2-0-0,-406.23245,94.65545
