n_subs,rank,genotype,mu_real,sigma_real
12,21,0-3-3-1-0-1-1-1-3-1-2-0-1-3-4-0,648.7662,65.34243
12,22,0-4-3-0-1-1-1-1-1-1-2-0-1-3-4-0,657.32166,74.20021
12,23,0-4-3-1-0-2-1-3-3-1-3-0-1-3-4-0,642.7894,59.903927
12,24,0-4-3-1-0-2-2-3-1-1-2-0-1-3-4-0,639.77954,56.950844
12,25,0-4-3-1-0-2-1-1-3-2-2-0-1-3-4-0,639.77954,56.950844
12,26,0-4-3-1-0-1-1-1-1-1-3-0-1-3-4-0,646.57294,63.89792
12,27,0-3-3-1-1-2-1-1-3-0-2-0-1-3-4-0,648.3021,65.78585
12,28,0-4-3-1-1-1-0-3-1-1-2-0-1-3-4-0,653.5716,71.54436
12,29,0-4-3-1-0-2-1-1-3-0-1-1-1-3-4-0,653.5716,71.54436
12,30,0-3-3-1-0-2-1-3-3-1-2-0-1-3-3-0,641.54987,59.541634
12,31,0-4-3-1-1-2-0-3-1-1-1-0-1-3-4-0,653.76,72.05635
12,32,0-3-3-1-0-3-1-3-1-1-2-0-1-3-4-0,639.3667,58.021873
12,33,0-4-3-1-0-2-1-1-1-0-3-1-1-3-4-0,646.91003,65.5988
12,34,0-4-3-1-0-1-1-1-2-1-2-0-1-3-4-0,656.1686,74.9975
12,35,0-4-3-1-0-2-0-1-1-1-1-1-1-3-3-0,650.3141,69.889114
12,36,0-3-3-1-1-1-0-1-1-1-2-0-1-3-4-0,650.0927,69.87546
12,37,0-3-3-1-1-2-1-1-3-0-1-0-1-3-4-0,648.9834,69.053856
12,38,0-3-3-1-0-2-2-1-3-1-2-0-1-3-4-0,634.79584,54.89912
12,39,0-4-3-1-1-2-1-2-3-0-2-0-1-3-4-0,654.3192,74.42714
12,40,0-4-3-1-0-2-1-1-3-2-1-0-1-3-4-0,640.6416,60.804836
12,41,0-2-3-1-0-2-1-1-1-1-1-0-1-3-4-0,638.135,58.36887
12,42,0-4-3-1-0-1-1-3-2-1-2-0-1-3-4-0,654.5593,74.82816
12,43,0-3-3-1-0-2-0-1-3-1-1-1-1-3-4-0,649.2345,69.51415
12,44,0-4-3-1-1-2-0-1-3-1-3-0-1-3-4-0,644.2333,64.836266
12,45,0-4-3-1-0-3-1-2-1-1-2-0-1-3-4-0,647.0945,67.84764
12,46,0-4-3-1-0-2-1-2-1-1-3-0-1-3-4-0,647.1703,67.96109
12,47,0-4-3-1-0-2-1-1-3-1-1-1-0-3-3-0,650.89856,72.13614
12,48,0-4-3-1-1-3-0-3-3-1-2-0-1-3-4-0,643.82104,65.16925
12,49,0-3-3-1-0-3-0-1-3-1-2-1-1-3-4-0,640.8395,62.189148
12,50,0-3-3-1-0-3-1-1-3-1-1-0-1-3-4-0,640.02234,61.672516
12,51,0-4-3-0-1-3-1-3-3-1-2-0-1-3-4-0,644.9203,66.765854
12,52,0-3-3-1-1-3-1-1-1-0-2-0-1-3-4-0,640.67224,62.646927
12,53,0-4-3-1-1-2-1-1-1-1-2-0-0-3-4-0,651.2706,73.279045
12,54,0-3-3-1-1-1-1-3-3-0-2-0-1-3-4-0,647.3267,69.52866
12,55,0-3-3-1-0-2-0-1-3-1-3-1-1-3-4-0,639.5527,62.214043
12,56,0-4-3-1-1-1-0-2-1-1-2-0-1-3-4-0,656.0129,78.68616
12,57,0-3-3-1-0-1-1-1-3-1-1-0-1-3-3-0,644.5756,67.262665
12,58,0-4-3-0-1-1-1-3-1-1-3-0-1-3-4-0,647.5111,70.2467
12,59,0-4-3-1-0-1-2-1-1-1-2-1-0-3-4-0,645.21765,67.99559
12,60,0-4-3-1-1-2-1-2-3-0-2-0-1-3-3-0,649.621,72.56925
12,61,0-4-3-1-0-3-1-3-1-1-1-1-0-3-4-0,647.4765,70.438255
12,62,0-4-3-1-0-1-1-1-2-0-2-1-1-3-4-0,656.26434,79.26209
12,63,0-3-3-1-0-2-1-2-1-0-2-1-1-3-4-0,651.0123,74.12696
12,64,0-4-3-1-1-2-1-3-2-0-2-0-1-3-3-0,649.7815,73.18437
12,65,0-3-3-1-0-3-0-1-1-1-2-1-1-3-3-0,637.1378,60.59573
12,66,0-4-3-1-1-2-0-1-2-1-1-0-1-3-4-0,656.1083,79.6671
12,67,0-3-3-1-0-2-0-1-3-1-1-1-1-3-3-0,644.2038,67.80017
12,68,0-3-3-0-1-3-1-1-3-1-2-0-1-3-4-0,641.23895,65.014915
12,69,0-3-3-1-0-2-1-1-2-1-3-0-1-3-4-0,642.14795,65.9492
12,70,0-3-3-1-1-2-0-1-1-2-2-0-1-3-4-0,636.1331,59.936264
12,71,0-4-3-1-1-1-0-1-3-1-1-0-1-3-3-0,649.6234,73.603745
12,72,0-3-3-1-0-2-0-3-3-1-3-1-1-3-4-0,637.9654,62.02315
12,73,0-4-3-1-0-3-0-3-1-1-3-1-1-3-4-0,636.61066,60.984932
12,74,0-4-3-1-1-2-1-2-3-0-3-0-1-3-4-0,646.76965,71.28271
12,75,0-3-3-1-1-2-0-2-3-1-2-0-1-3-4-0,649.0531,73.650246
12,76,0-4-3-1-0-1-2-3-3-1-2-0-1-3-3-0,634.0204,58.648823
12,77,0-3-3-1-0-1-2-3-3-1-2-0-1-3-4-0,634.021,58.666195
12,78,0-4-3-1-1-2-1-3-3-1-2-0-0-3-4-0,648.3112,72.969826
12,79,0-3-3-1-0-3-1-1-3-1-1-0-1-3-3-0,635.04395,59.82271
12,80,0-3-3-1-1-2-0-1-1-1-2-1-0-3-4-0,650.544,75.3311
12,81,0-3-3-1-0-2-1-1-1-2-1-0-1-3-3-0,632.25903,57.075657
12,82,0-4-3-1-0-2-1-3-3-1-2-1-0-3-2-0,636.1978,61.212433
12,83,0-3-3-1-0-1-1-3-3-1-1-1-0-3-4-0,650.1887,75.30493
12,84,0-4-3-1-0-1-2-2-1-1-2-0-1-3-4-0,643.3936,68.573074
12,85,0-3-3-1-0-2-2-1-3-1-3-0-1-3-4-0,626.4276,51.664227
12,86,0-4-3-1-1-3-2-1-1-0-2-0-1-3-4-0,631.94995,57.219635
12,87,0-4-3-1-0-2-0-1-1-2-3-1-1-3-4-0,631.94995,57.219635
12,88,0-3-3-1-0-2-0-2-1-1-2-1-1-3-3-0,646.2583,71.617
12,89,0-4-3-1-0-2-0-2-2-1-2-1-1-3-4-0,656.7178,82.09118
12,90,0-3-3-0-1-2-1-2-1-1-2-0-1-3-3-0,648.397,73.79079
12,91,0-4-3-1-1-3-0-1-3-1-3-0-1-3-4-0,636.38574,61.782295
12,92,0-3-3-1-1-2-1-1-3-0-2-0-1-3-2-0,631.1987,56.59974
12,93,0-4-3-1-0-1-1-1-2-1-2-1-0-3-3-0,654.1165,79.572815
12,94,0-3-3-1-1-2-1-1-3-0-2-1-0-3-4-0,649.2815,74.77509
12,95,0-4-3-0-1-1-1-2-1-1-1-0-1-3-4-0,659.58704,85.08189
12,96,0-3-3-1-0-1-2-1-1-1-2-1-0-3-4-0,640.2447,65.75973
12,97,0-3-3-1-0-2-0-2-1-1-1-1-1-3-4-0,651.6998,77.22644
12,98,0-2-3-1-0-2-1-1-3-0-1-1-1-3-4-0,637.0092,62.73778
12,99,0-3-3-1-1-1-0-3-3-1-1-0-1-3-4-0,647.6422,73.46522
12,100,0-4-3-0-1-2-2-3-1-1-3-0-1-3-4-0,634.6858,60.553417
13,1,0-4-3-1-0-2-1-1-1-1-2-1-1-3-4-0,629.7013,73.72361
13,2,0-4-3-1-0-2-1-1-1-1-2-1-1-3-4-0,629.7013,73.72361
13,3,0-4-3-1-0-2-1-1-1-1-2-1-1-3-4-0,629.7013,73.72361
13,4,0-4-3-1-0-2-1-1-3-1-2-1-1-3-4-0,628.1705,73.49949
13,5,0-4-3-1-0-2-1-3-1-1-2-1-1-3-4-0,628.0873,73.548416
13,6,0-4-3-1-1-2-1-1-3-1-2-0-1-3-4-0,628.0873,73.548416
13,7,0-4-3-1-0-2-1-3-3-1-2-1-1-3-4-0,626.54846,73.32579
13,8,0-4-3-1-1-1-1-1-1-1-2-0-1-3-4-0,630.1372,77.59882
13,9,0-4-3-1-0-2-1-1-1-1-1-1-1-3-4-0,630.1372,77.59882
13,10,0-3-3-1-1-2-1-1-1-1-2-0-1-3-4-0,624.2362,71.84918
13,11,0-4-3-1-1-2-1-1-3-1-1-0-1-3-4-0,628.8234,77.2814
13,12,0-3-3-1-0-2-1-1-3-1-2-1-1-3-4-0,622.9317,71.551704
13,13,0-3-3-1-0-2-1-3-1-1-2-1-1-3-4-0,622.85724,71.59356
13,14,0-4-3-1-0-2-1-1-3-1-1-1-1-3-4-0,628.62054,77.382324
13,15,0-4-3-1-1-1-1-1-3-1-2-0-1-3-4-0,628.5332,77.43841
13,16,0-4-3-1-0-2-1-1-3-1-2-1-1-3-3-0,622.6823,71.63353
13,17,0-4-3-1-0-3-1-1-1-1-2-1-1-3-4-0,620.9191,70.05253
13,18,0-4-3-1-0-1-1-3-3-1-2-1-1-3-4-0,627.29517,77.08241
13,19,0-4-3-1-0-2-1-1-2-1-2-1-1-3-4-0,630.8932,80.97997
13,20,0-4-3-1-1-1-1-1-1-1-1-0-1-3-4-0,630.8412,81.28761
13,21,0-3-3-1-1-2-1-1-1-1-1-0-1-3-4-0,624.9864,75.64719
13,22,0-4-3-1-0-1-1-1-1-1-2-1-1-3-3-0,624.9864,75.64719
13,23,0-4-3-1-0-2-1-2-1-1-2-1-1-3-4-0,630.72705,81.42114
13,24,0-4-3-1-1-1-1-1-1-1-2-0-1-3-3-0,624.977,75.73289
13,25,0-4-3-1-1-2-1-2-3-1-2-0-1-3-4-0,629.2372,80.86681
13,26,0-4-3-1-1-2-1-3-1-1-1-0-1-3-3-0,623.7278,75.39886
13,27,0-4-3-1-0-2-1-1-3-2-2-1-1-3-4-0,615.0324,66.90205
13,28,0-4-3-1-1-2-1-3-2-1-2-0-1-3-4-0,629.175,81.26373
13,29,0-4-3-0-1-2-1-1-1-1-2-1-1-3-4-0,630.9931,83.374
13,30,0-4-3-1-0-2-1-1-3-1-1-1-1-3-3-0,623.1962,75.65602
13,31,0-4-3-1-1-2-1-1-1-1-3-0-1-3-3-0,615.49347,67.98467
13,32,0-4-3-1-0-3-1-1-1-1-2-1-1-3-3-0,615.4081,68.185486
13,33,0-4-3-1-1-3-1-1-1-1-2-0-1-3-3-0,615.274,68.42297
13,34,0-2-3-1-0-2-1-1-1-1-2-1-1-3-4-0,611.3335,64.49925
13,35,0-4-3-1-1-1-1-3-3-1-1-0-1-3-4-0,627.7366,80.9469
13,36,0-4-3-1-1-1-1-2-1-1-2-0-1-3-4-0,631.272,84.760925
13,37,0-3-3-1-1-3-1-1-1-1-2-0-1-3-4-0,614.9637,68.5173
13,38,0-4-3-1-1-2-1-1-3-1-2-1-0-3-4-0,629.44214,83.19687
13,39,0-4-3-0-1-2-1-3-1-1-2-1-1-3-4-0,629.44214,83.19687
13,40,0-4-3-1-0-3-1-1-3-1-1-1-1-3-4-0,619.88855,73.69784
13,41,0-4-3-1-0-3-1-3-1-1-1-1-1-3-4-0,619.79944,73.76471
13,42,0-4-3-1-1-2-1-1-1-2-2-0-1-3-3-0,611.37463,65.382385
13,43,0-3-3-1-0-2-1-2-1-1-2-1-1-3-4-0,625.6327,79.684685
13,44,0-4-3-1-0-1-1-1-3-1-3-1-1-3-4-0,619.83484,73.94615
13,45,0-4-3-1-1-1-1-1-2-1-2-0-1-3-4-0,631.0683,85.22578
13,46,0-4-3-1-1-3-1-3-1-1-2-0-1-3-3-0,613.7349,68.18937
13,47,0-2-3-1-0-2-1-3-1-1-2-1-1-3-4-0,609.6588,64.30858
13,48,0-4-3-1-1-2-1-1-1-0-2-1-1-3-4-0,626.7938,81.556015
13,49,0-4-3-1-0-1-1-3-1-2-2-1-1-3-4-0,615.61774,70.59534
13,50,0-3-3-1-1-3-1-1-3-1-2-0-1-3-4-0,613.3107,68.33866
13,51,0-4-3-1-1-2-1-1-3-2-1-0-1-3-4-0,615.94257,71.14612
13,52,0-4-3-1-1-1-1-1-3-1-1-0-1-3-3-0,624.12305,79.40285
13,53,0-2-3-1-1-2-1-3-1-1-2-0-1-3-4-0,609.1352,64.59491
13,54,0-4-3-1-0-1-1-1-3-1-1-1-1-3-3-0,623.92804,79.41119
13,55,0-3-3-1-0-2-1-2-3-1-2-1-1-3-4-0,624.03735,79.52695
13,56,0-4-3-1-1-2-1-3-2-1-2-0-1-3-3-0,624.03735,79.52695
13,57,0-4-3-1-0-2-1-3-1-2-1-1-1-3-4-0,615.54944,71.047966
13,58,0-4-3-1-0-2-2-3-1-1-1-1-1-3-4-0,615.49677,71.033646
13,59,0-3-3-1-1-2-2-3-1-1-2-0-1-3-4-0,609.38074,64.947
13,60,0-4-3-1-1-1-1-1-1-1-2-1-0-3-4-0,631.5416,87.116165
13,61,0-4-3-1-0-2-1-3-1-1-2-1-1-3-2-0,608.9843,64.6092
13,62,0-2-3-1-1-2-1-1-3-1-2-0-1-3-4-0,608.9843,64.6092
13,63,0-3-3-1-1-2-1-3-1-2-2-0-1-3-4-0,609.5351,65.2021
13,64,0-3-3-1-1-2-2-1-3-1-2-0-1-3-4-0,609.2662,64.95587
13,65,0-4-3-1-0-2-1-2-3-1-2-1-1-3-3-0,623.7013,79.592865
13,66,0-3-3-1-0-3-1-1-1-1-1-1-1-3-4-0,616.0025,71.9543
13,67,0-4-3-1-1-3-1-3-1-1-3-0-1-3-4-0,610.3896,66.55675
13,68,0-3-3-1-0-3-1-1-1-1-2-1-1-3-3-0,609.94116,66.21113
13,69,0-4-3-1-0-3-1-1-1-1-1-1-1-3-3-0,615.92847,72.20731
13,70,0-3-3-1-0-1-1-1-2-1-2-1-1-3-4-0,626.38324,83.03181
13,71,0-4-3-1-1-1-1-3-3-2-2-0-1-3-4-0,613.97766,70.830315
13,72,0-4-3-1-1-2-2-3-1-1-3-0-1-3-4-0,606.56274,63.445477
13,73,0-4-3-1-1-2-2-1-1-1-1-0-1-3-3-0,611.8731,68.79425
13,74,0-3-3-1-1-3-1-1-1-1-2-0-1-3-3-0,609.5959,66.576454
13,75,0-4-3-1-1-2-1-1-3-1-1-1-0-3-4-0,629.8931,87.103065
13,76,0-4-3-1-1-2-2-1-2-1-2-0-1-3-4-0,617.5432,74.801254
13,77,0-4-3-1-1-3-1-2-3-1-2-0-1-3-4-0,620.28925,77.63689
13,78,0-4-3-1-1-2-1-1-3-1-2-1-0-3-3-0,624.0493,81.410255
13,79,0-3-3-0-1-2-1-3-1-1-2-1-1-3-4-0,624.0493,81.410255
13,80,0-3-3-1-0-2-2-1-1-1-1-1-1-3-4-0,611.7999,69.256325
13,81,0-4-3-1-1-2-1-3-1-1-2-1-0-3-3-0,624.0673,81.549095
13,82,0-3-3-1-0-2-1-1-1-2-2-1-1-3-3-0,605.5049,63.115086
13,83,0-4-3-1-1-2-1-3-3-0-2-1-1-3-4-0,623.69,81.391464
13,84,0-4-3-1-1-3-1-3-1-2-2-0-1-3-4-0,606.36414,64.09546
13,85,0-4-3-1-0-2-1-1-1-1-1-1-1-3-2-0,611.17065,68.93913
13,86,0-4-3-1-1-2-1-1-1-0-1-1-1-3-4-0,627.16003,85.02965
13,87,0-4-3-1-1-1-0-1-1-1-2-1-1-3-4-0,627.16003,85.02965
13,88,0-4-3-1-0-2-1-2-3-1-3-1-1-3-4-0,620.165,78.12561
13,89,0-4-3-1-0-1-1-3-2-1-1-1-1-3-4-0,630.1941,88.20527
13,90,0-4-3-1-0-2-1-2-1-1-1-1-1-3-3-0,625.6634,83.73041
13,91,0-3-3-1-0-3-1-1-1-1-3-1-1-3-4-0,606.37463,64.730606
13,92,0-4-3-1-0-3-1-3-3-2-2-1-1-3-4-0,604.9256,63.286358
13,93,0-4-3-1-1-2-0-1-1-1-1-1-1-3-4-0,627.2166,85.588135
13,94,0-4-3-1-1-1-1-1-1-0-2-1-1-3-4-0,627.2166,85.588135
13,95,0-4-3-1-1-2-0-1-1-1-2-1-1-3-3-0,621.3991,80.02871
13,96,0-4-3-1-0-2-2-3-1-2-2-1-1-3-4-0,602.4924,61.158524
13,97,0-4-3-1-0-3-1-1-1-1-3-1-1-3-3-0,606.2014,64.922646
13,98,0-3-3-1-0-2-1-1-3-2-2-1-1-3-3-0,603.9777,62.921116
13,99,0-4-3-0-1-2-1-3-1-1-3-1-1-3-4-0,620.7017,79.902596
13,100,0-4-3-0-1-2-1-1-2-1-2-1-1-3-4-0,631.3053,90.61793
14,1,0-4-3-1-1-2-1-1-1-1-2-1-1-3-4-0,600.7065,88.42981
14,2,0-4-3-1-1-2-1-1-1-1-2-1-1-3-4-0,600.7065,88.42981
14,3,0-4-3-1-1-2-1-1-1-1-2-1-1-3-4-0,600.7065,88.42981
14,4,0-4-3-1-1-2-1-1-3-1-2-1-1-3-4-0,599.0744,88.33035
14,5,0-4-3-1-1-2-1-3-1-1-2-1-1-3-4-0,599.0744,88.33035
14,6,0-4-3-1-1-2-1-3-3-1-2-1-1-3-4-0,597.4355,88.23768
14,7,0-4-3-1-1-2-1-1-1-1-1-1-1-3-4-0,601.155,92.35683
14,8,0-4-3-1-1-2-1-1-1-1-2-1-1-3-3-0,594.7225,86.87033
14,9,0-3-3-1-1-2-1-1-1-1-2-1-1-3-4-0,594.7225,86.87033
14,10,0-4-3-1-1-1-1-3-1-1-2-1-1-3-4-0,599.51733,92.26504
14,11,0-4-3-1-1-2-1-1-3-1-1-1-1-3-4-0,599.51733,92.26504
14,12,0-4-3-1-1-2-1-3-1-1-1-1-1-3-4-0,599.5162,92.27216
14,13,0-4-3-1-1-1-1-1-3-1-2-1-1-3-4-0,599.5162,92.27216
14,14,0-3-3-1-1-2-1-3-1-1-2-1-1-3-4-0,593.0761,86.76291
14,15,0-4-3-1-1-2-1-1-3-1-2-1-1-3-3-0,593.0761,86.76291
14,16,0-3-3-1-1-2-1-1-3-1-2-1-1-3-4-0,593.06854,86.77494
14,17,0-4-3-1-1-1-1-3-3-1-2-1-1-3-4-0,597.87366,92.183205
14,18,0-4-3-1-1-1-1-1-1-1-1-1-1-3-4-0,601.55347,96.25163
14,19,0-4-3-1-1-2-1-1-2-1-2-1-1-3-4-0,601.4171,96.23341
14,20,0-4-3-1-1-2-2-1-1-1-2-1-1-3-4-0,587.5629,82.38598
14,21,0-4-3-1-1-2-1-1-1-2-2-1-1-3-4-0,587.5629,82.38598
14,22,0-4-3-1-1-3-1-3-1-1-2-1-1-3-4-0,590.0228,85.20632
14,23,0-4-3-1-1-2-1-1-3-1-3-1-1-3-4-0,590.0228,85.20632
14,24,0-4-3-1-1-2-1-3-1-1-3-1-1-3-4-0,589.99927,85.20119
14,25,0-3-3-1-1-2-1-3-3-1-2-1-1-3-4-0,591.41614,86.66722
14,26,0-3-3-1-1-2-1-1-1-1-1-1-1-3-4-0,595.14716,90.88243
14,27,0-3-3-1-1-1-1-1-1-1-2-1-1-3-4-0,595.15985,90.89963
14,28,0-4-3-1-1-1-1-1-3-1-1-1-1-3-4-0,599.9239,96.18611
14,29,0-4-3-1-1-1-1-3-1-1-1-1-1-3-4-0,599.9239,96.18611
14,30,0-4-3-1-1-2-1-3-1-2-2-1-1-3-4-0,585.90753,82.28115
14,31,0-4-3-1-1-2-1-3-2-1-2-1-1-3-4-0,599.7644,96.189926
14,32,0-4-3-1-1-3-1-3-3-1-2-1-1-3-4-0,588.3443,85.110916
14,33,0-4-3-1-1-1-1-1-1-1-3-1-1-3-4-0,592.10724,89.275116
14,34,0-3-3-1-1-2-1-1-3-1-1-1-1-3-4-0,593.49164,90.78027
14,35,0-4-3-1-1-1-1-3-1-1-2-1-1-3-3-0,593.49164,90.78027
14,36,0-3-3-1-1-1-1-3-1-1-2-1-1-3-4-0,593.5179,90.80745
14,37,0-4-3-1-1-1-1-3-3-1-1-1-1-3-4-0,598.27704,96.11916
14,38,0-4-3-1-1-2-2-3-3-1-2-1-1-3-4-0,584.2673,82.220314
14,39,0-3-3-1-1-2-1-1-1-1-3-1-1-3-4-0,585.5478,83.75819
14,40,0-3-3-1-1-3-1-1-1-1-2-1-1-3-4-0,585.4441,83.6648
14,41,0-3-3-1-1-2-1-1-3-1-2-1-1-3-3-0,586.9584,85.266846
14,42,0-4-3-1-1-2-2-1-1-1-1-1-1-3-4-0,587.9429,86.255196
14,43,0-4-3-1-1-1-1-1-1-2-2-1-1-3-4-0,587.9429,86.255196
14,44,0-4-3-1-1-2-1-2-1-1-1-1-1-3-4-0,601.7047,100.069824
14,45,0-4-3-1-1-2-1-1-1-2-1-1-1-3-4-0,588.1495,86.58026
14,46,0-4-3-1-1-3-1-1-3-1-1-1-1-3-4-0,590.43933,89.17451
14,47,0-4-3-1-1-1-1-1-3-1-3-1-1-3-4-0,590.46313,89.20346
14,48,0-4-3-1-1-3-1-3-1-1-1-1-1-3-4-0,590.46313,89.20346
14,49,0-3-3-1-1-2-1-3-3-1-1-1-1-3-4-0,591.8332,90.70021
14,50,0-4-3-1-1-2-1-3-3-1-1-1-1-3-3-0,591.8603,90.732544
14,51,0-3-3-1-1-1-1-3-3-1-2-1-1-3-4-0,591.8603,90.732544
14,52,0-3-3-1-1-1-1-1-1-1-1-1-1-3-4-0,595.563,94.89421
14,53,0-4-3-1-1-1-1-1-1-1-1-1-1-3-3-0,595.563,94.89421
14,54,0-4-3-1-1-2-1-2-1-1-2-1-1-3-3-0,595.4326,94.764534
14,55,0-3-3-1-1-2-1-1-1-2-2-1-1-3-4-0,581.3238,80.685
14,56,0-3-3-1-1-2-2-1-1-1-2-1-1-3-4-0,581.3683,80.74348
14,57,0-3-3-1-1-2-1-2-1-1-2-1-1-3-4-0,595.38336,94.77969
14,58,0-3-3-1-1-2-1-1-3-1-3-1-1-3-4-0,583.88574,83.66059
14,59,0-4-3-1-1-3-1-1-3-1-2-1-1-3-3-0,583.8594,83.64859
14,60,0-4-3-1-1-2-1-3-1-1-3-1-1-3-3-0,583.7726,83.56254
14,61,0-3-3-1-1-3-1-1-3-1-2-1-1-3-4-0,583.7726,83.56254
14,62,0-4-3-1-1-1-1-3-1-2-2-1-1-3-4-0,586.2903,86.15908
14,63,0-4-3-1-1-2-2-1-3-1-1-1-1-3-4-0,586.2903,86.15908
14,64,0-4-3-1-1-1-1-1-3-2-2-1-1-3-4-0,586.3176,86.21171
14,65,0-4-3-1-1-2-1-2-3-1-1-1-1-3-4-0,600.0518,100.050705
14,66,0-4-3-1-1-2-1-1-3-2-1-1-1-3-4-0,586.5132,86.518295
14,67,0-4-3-1-1-1-2-3-1-1-2-1-1-3-4-0,586.5132,86.518295
14,68,0-2-3-1-1-2-1-1-1-1-2-1-1-3-4-0,580.02844,80.04549
14,69,0-4-3-1-1-1-1-3-3-1-3-1-1-3-4-0,588.79266,89.112206
14,70,0-4-3-1-1-3-1-3-3-1-1-1-1-3-4-0,588.79266,89.112206
14,71,0-3-3-1-1-1-1-1-1-1-2-1-1-3-3-0,589.1077,89.48377
14,72,0-4-3-1-1-3-1-1-1-2-2-1-1-3-4-0,578.6057,79.331635
14,73,0-4-3-1-1-2-2-1-1-1-3-1-1-3-4-0,578.6057,79.331635
14,74,0-4-3-1-1-2-1-2-1-1-3-1-1-3-4-0,592.4406,93.28297
14,75,0-4-3-1-1-2-1-1-2-1-3-1-1-3-4-0,592.3386,93.18904
14,76,0-3-3-1-1-1-1-3-1-1-1-1-1-3-4-0,593.9121,94.81717
14,77,0-4-3-1-1-1-1-3-1-1-1-1-1-3-3-0,593.9072,94.81598
14,78,0-4-3-1-1-2-1-3-1-2-2-1-1-3-3-0,579.70355,80.62615
14,79,0-3-3-1-1-2-1-3-1-2-2-1-1-3-4-0,579.6453,80.59273
14,80,0-4-3-1-1-2-1-2-3-1-2-1-1-3-3-0,593.727,94.728165
14,81,0-4-3-1-1-3-1-3-1-1-3-1-1-3-4-0,580.81354,82.02006
14,82,0-4-3-1-1-2-1-3-3-1-3-1-1-3-3-0,582.094,83.4621
14,83,0-4-3-1-1-1-1-3-3-2-2-1-1-3-4-0,584.6684,86.12915
14,84,0-4-3-1-1-2-2-3-3-1-1-1-1-3-4-0,584.6684,86.12915
14,85,0-4-3-1-1-1-2-3-3-1-2-1-1-3-4-0,584.8598,86.454155
14,86,0-4-3-1-1-2-1-3-1-1-2-1-1-3-2-0,578.32043,79.93637
14,87,0-4-3-1-1-1-1-1-1-1-3-1-1-3-3-0,585.87036,87.682365
14,88,0-3-3-1-1-1-1-1-1-1-3-1-1-3-4-0,586.0041,87.82867
14,89,0-4-3-1-1-1-2-1-1-1-1-1-1-3-4-0,588.54694,90.4887
14,90,0-4-3-1-1-1-1-1-1-2-1-1-1-3-4-0,588.54694,90.4887
14,91,0-4-3-1-1-2-1-2-1-2-2-1-1-3-4-0,588.30524,90.25352
14,92,0-4-3-1-1-2-2-1-1-2-2-1-1-3-4-0,574.6978,76.65546
14,93,0-3-3-1-1-1-1-1-3-1-2-1-1-3-3-0,587.42444,89.40804
14,94,0-4-3-1-1-3-1-1-3-2-2-1-1-3-4-0,576.9441,79.24508
14,95,0-4-3-1-1-2-1-2-3-1-3-1-1-3-4-0,590.7465,93.23096
14,96,0-4-3-1-1-1-1-3-3-1-1-1-1-3-3-0,592.2495,94.743126
14,97,0-3-3-1-1-1-1-3-3-1-1-1-1-3-4-0,592.2495,94.743126
14,98,0-4-3-1-1-2-1-1-3-2-3-1-1-3-4-0,576.2109,78.71017
14,99,0-4-3-1-1-2-1-3-2-1-3-1-1-3-4-0,590.60913,93.126915
14,100,0-4-3-1-1-3-1-2-3-1-2-1-1-3-4-0,590.60913,93.126915
15,1,3-4-3-1-1-2-1-1-1-1-2-1-1-3-4-0,511.65274,104.499
15,2,3-4-3-1-1-2-1-1-1-1-2-1-1-3-4-0,511.65274,104.499
15,3,0-4-3-1-1-2-1-1-1-1-2-1-1-3-4-3,511.65274,104.499
15,4,3-4-3-1-1-2-1-1-1-1-2-1-1-3-4-0,511.65274,104.499
15,5,0-4-3-1-1-2-1-1-3-1-2-1-1-3-4-3,510.66107,104.48568
15,6,3-4-3-1-1-2-1-3-1-1-2-1-1-3-4-0,510.66107,104.48568
15,7,3-4-3-1-1-2-1-1-3-1-2-1-1-3-4-0,510.12384,104.21239
15,8,0-4-3-1-1-2-1-3-1-1-2-1-1-3-4-3,510.12384,104.21239
15,9,3-4-3-1-1-1-1-1-1-1-2-1-1-3-4-0,512.1606,107.82836
15,10,3-4-3-1-1-2-1-1-1-1-1-1-1-3-4-0,511.64807,107.60198
15,11,0-4-3-1-1-1-1-1-1-1-2-1-1-3-4-3,511.64807,107.60198
15,12,0-4-3-1-1-2-1-1-3-1-1-1-1-3-4-3,511.17264,107.813034
15,13,3-4-3-1-1-1-1-3-1-1-2-1-1-3-4-0,511.17264,107.813034
15,14,3-4-3-1-1-2-1-1-1-1-2-1-1-3-3-0,506.0688,102.95218
15,15,0-4-3-1-1-2-1-3-1-1-1-1-1-3-4-3,510.64508,107.55255
15,16,3-4-3-1-1-1-1-1-3-1-2-1-1-3-4-0,510.64508,107.55255
15,17,0-4-3-1-1-1-1-3-1-1-2-1-1-3-4-3,510.13318,107.31501
15,18,3-4-3-1-1-2-1-2-1-1-2-1-1-3-4-0,511.84998,109.04804
15,19,3-4-3-1-1-3-1-1-1-1-2-1-1-3-4-0,503.90393,101.488884
15,20,0-4-3-1-1-3-1-1-1-1-2-1-1-3-4-3,504.58298,102.66194
15,21,3-3-3-1-1-2-1-1-3-1-2-1-1-3-4-0,503.15442,101.37045
15,22,3-4-3-1-1-2-1-1-2-1-2-1-1-3-4-0,513.3401,111.746864
15,23,3-4-3-1-1-2-1-2-3-1-2-1-1-3-4-0,510.3116,108.82494
15,24,0-4-3-1-1-1-1-1-1-1-1-1-1-3-4-3,512.2164,110.985054
