Names,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Pos9,Pos10,Pos11,Pos12,Pos13,Pos14,Pos15,Pos16,Nsubs,R,lambd,Set,R_pred
6Heliceno_2-br_3-i_7-br_8-f_10-i_14-i.log,0,3,4,0,0,0,3,1,0,4,0,0,0,4,0,0,6,491.2408,367.1,Training,641.5752068339641
6Heliceno_3-i_6-i_16-br.log,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,3,3,617.4232,355.18,Training,635.389553034105
6Heliceno_5-i_7-i_9-br_11-cl_13-f.log,0,0,0,0,4,0,4,0,3,0,2,0,1,0,0,0,5,400.9974,363.95,Training,409.8422328289366
6Heliceno_1-i_6-f_9-f_11-i_12-br.log,4,0,0,0,0,1,0,0,1,0,4,3,0,0,0,0,5,469.0846,363.5,Training,517.9764853198124
6Heliceno_12-f_13-i.log,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,2,484.8454,350.77,Training,488.5369279365077
6Heliceno_1-i_2-cl_4-i_5-cl_7-br_8-f.log,4,2,0,4,2,0,3,1,0,0,0,0,0,0,0,0,6,300.0097,394.27,Training,274.4717091353712
6Heliceno_3-cl_6-cl_7-i_10-f.log,0,0,2,0,0,2,4,0,0,1,0,0,0,0,0,0,4,508.1051,355.15,Training,507.96929799525225
6Heliceno_1-i_4-cl_5-cl_6-f_12-f_14-br.log,4,0,0,2,2,1,0,0,0,0,0,1,0,3,0,0,6,507.4645,372.09,Training,463.65193529866264
6Heliceno_5-cl_8-f_11-f_15-br_16-f.log,0,0,0,0,2,0,0,1,0,0,1,0,0,0,3,1,5,530.6883,354.97,Training,531.7988459227876
6Heliceno_2-cl_4-cl_6-cl_7-f_10-f_12-f.log,0,2,0,2,0,2,1,0,0,1,0,1,0,0,0,0,6,541.2155,353.14,Training,466.5974862158628
6Heliceno_2-f_3-cl_12-br_13-i.log,0,1,2,0,0,0,0,0,0,0,0,3,4,0,0,0,4,234.1593,354.07,Training,383.9362423241403
6Heliceno_7-br_15-cl_16-br.log,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,3,3,585.0229,359.68,Training,532.3965350487898
6Heliceno_1-i_10-i_14-i.log,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3,613.3562,359.59,Training,669.2383551026317
6Heliceno_5-f_11-i_12-i_13-f_14-f_16-br.log,0,0,0,0,1,0,0,0,0,0,4,4,1,1,0,3,6,222.613,358.35,Training,316.7602201394132
6Heliceno_1-cl_2-i_3-i.log,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,333.589,370.88,Training,484.3310076964678
6Heliceno_1-cl_4-br_7-br_9-br_11-cl.log,2,0,0,3,0,0,3,0,3,0,2,0,0,0,0,0,5,382.6496,369.46,Training,383.1644879356184
6Heliceno_1-br_3-i_4-cl_12-i.log,3,0,4,2,0,0,0,0,0,0,0,4,0,0,0,0,4,422.3459,366.98,Training,444.0662862466836
6Heliceno_5-i_10-cl_15-br.log,0,0,0,0,4,0,0,0,0,2,0,0,0,0,3,0,3,583.7159,352.44,Training,553.8890923417504
6Heliceno_5-f.log,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,677.2624,340.73,Training,660.1650768378729
6Heliceno_2-cl_6-f_11-f_12-br_13-cl_14-i.log,0,2,0,0,0,1,0,0,0,0,1,3,2,4,0,0,6,474.19,363.04,Training,491.1740164523657
6Heliceno_2-i_3-f_4-i_5-f_9-br_14-i.log,0,4,1,4,1,0,0,0,3,0,0,0,0,4,0,0,6,541.9489,360.47,Training,595.3182321427191
6Heliceno_3-f_7-f_9-cl_10-br_13-cl.log,0,0,1,0,0,0,1,0,2,3,0,0,2,0,0,0,5,539.8375,352.27,Training,469.85188717661214
6Heliceno_1-br_8-br_9-br.log,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,541.7483,364.74,Training,499.34684349834157
6Heliceno_2-cl_6-br_9-br_13-f_14-i.log,0,2,0,0,0,3,0,0,3,0,0,0,1,4,0,0,5,649.9151,357.04,Training,645.749372791085
6Heliceno_1-br_4-f_12-br_14-f.log,3,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,4,496.8117,356.42,Training,489.0119604110294
6Heliceno_3-br_4-cl_7-cl_10-i_11-i.log,0,0,3,2,0,0,2,0,0,4,4,0,0,0,0,0,5,338.3053,371.23,Training,346.40348273474166
6Heliceno_2-br_3-i_6-br.log,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,3,760.1294,352.74,Training,703.834858564696
6Heliceno_4-f_5-cl_9-i_13-br_16-br.log,0,0,0,1,2,0,0,0,4,0,0,0,3,0,0,3,5,344.6375,367.04,Training,340.80462797126677
6Heliceno_3-cl_8-f_9-cl_10-br_12-br_14-br.log,0,0,2,0,0,0,0,1,2,3,0,3,0,3,0,0,6,560.0115,361.52,Training,517.2602241229137
6Heliceno_1-cl_2-i_5-f_8-cl_13-f_16-f.log,2,4,0,0,1,0,0,2,0,0,0,0,1,0,0,1,6,426.6952,362.4,Training,406.1309871296099
6Heliceno_8-f_9-f_10-br_11-br_12-i_13-i.log,0,0,0,0,0,0,0,1,1,3,3,4,4,0,0,0,6,186.6966,374.75,Training,115.8093239591413
6Heliceno_5-br_13-cl_16-cl.log,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,2,3,400.5755,358.59,Training,393.3519802128627
6Heliceno_1-br_3-i_4-cl_8-cl_9-i_10-i.log,3,0,4,2,0,0,0,2,4,4,0,0,0,0,0,0,6,279.9713,383.99,Training,336.9715183923705
6Heliceno_1-f_5-cl_13-i_14-i_16-cl.log,1,0,0,0,2,0,0,0,0,0,0,0,4,4,0,2,5,240.3624,371.03,Training,284.42089505398536
6Heliceno_7-cl_8-cl_9-cl_12-i_15-i_16-f.log,0,0,0,0,0,0,2,2,2,0,0,4,0,0,4,1,6,397.1547,372.88,Training,435.8134692372497
6Heliceno_2-f_5-i_11-i.log,0,1,0,0,4,0,0,0,0,0,4,0,0,0,0,0,3,509.8338,351.1,Training,524.913250174896
6Heliceno_2-f_4-cl_7-i_9-br.log,0,1,0,2,0,0,4,0,3,0,0,0,0,0,0,0,4,472.2021,356.78,Training,503.08954869897684
6Heliceno_1-cl_2-cl_11-i.log,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,554.0839,357.03,Training,521.1860017740787
6Heliceno_6-cl_7-f_8-i.log,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,3,558.7834,353.52,Training,546.1031236422752
6Heliceno_4-i_5-br_8-i.log,0,0,0,4,3,0,0,4,0,0,0,0,0,0,0,0,3,274.187,363.18,Training,358.1044515287478
6Heliceno_4-br_5-i_7-f_12-br.log,0,0,0,3,4,0,1,0,0,0,0,3,0,0,0,0,4,346.513,367.08,Training,300.0094650530056
6Heliceno_3-cl_8-cl_9-br_14-br_16-cl.log,0,0,2,0,0,0,0,2,3,0,0,0,0,3,0,2,5,614.6969,366.35,Training,577.6387723480511
6Heliceno_1-f_2-f_8-f_11-cl_13-i_15-i.log,1,1,0,0,0,0,0,1,0,0,2,0,4,0,4,0,6,504.8319,359.09,Training,536.8281532077268
6Heliceno_8-cl_10-cl_11-f_12-br_14-i_15-br.log,0,0,0,0,0,0,0,2,0,2,1,3,0,4,3,0,6,557.9824,367.91,Training,569.1365748425536
6Heliceno_2-br_8-cl_9-f_12-cl_13-cl.log,0,3,0,0,0,0,0,2,1,0,0,2,2,0,0,0,5,453.588,363.21,Training,501.94012259776014
6Heliceno_6-f_7-i_8-cl_10-i_11-cl_14-f.log,0,0,0,0,0,1,4,2,0,4,2,0,0,1,0,0,6,422.0367,371.26,Training,420.7031515389613
6Heliceno_1-br_4-br_16-f.log,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,3,421.797,356.73,Training,414.27243201772194
6Heliceno_1-br_5-i_6-i_9-i_12-i_15-i.log,3,0,0,0,4,4,0,0,4,0,0,4,0,0,4,0,6,301.2768,379.45,Training,389.4883015386725
6Heliceno_6-f_7-i_13-i_16-i.log,0,0,0,0,0,1,4,0,0,0,0,0,4,0,0,4,4,415.2486,370.23,Training,426.0996834624339
6Heliceno_1-i_4-br_10-br_12-cl_13-cl_14-f.log,4,0,0,3,0,0,0,0,0,3,0,2,2,1,0,0,6,407.5253,370.81,Training,387.4390392171187
6Heliceno_2-i_7-br_9-f_14-cl.log,0,4,0,0,0,0,3,0,1,0,0,0,0,2,0,0,4,702.8791,355.81,Training,695.917194880464
6Heliceno_1-f_3-br_6-f_11-i_13-br_15-f.log,1,0,3,0,0,1,0,0,0,0,4,0,3,0,1,0,6,461.3907,351.9,Training,440.2432558186999
6Heliceno_3-i_5-br_9-i_10-i_14-i_16-br.log,0,0,4,0,3,0,0,0,4,4,0,0,0,4,0,3,6,525.0375,373.73,Training,520.4169383662179
6Heliceno_1-i_5-br_7-cl_8-cl_14-f_15-br.log,4,0,0,0,3,0,2,2,0,0,0,0,0,1,3,0,6,564.2744,370.91,Training,516.979762440995
6Heliceno_1-i_2-br_4-f_11-f_16-f.log,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,5,341.9287,367.94,Training,436.1278246937348
6Heliceno_2-cl_4-f_7-br_11-f_12-br_13-i.log,0,2,0,1,0,0,3,0,0,0,1,3,4,0,0,0,6,277.8019,364.47,Training,295.4163425545366
6Heliceno_1-br_2-f_10-cl_14-br.log,3,1,0,0,0,0,0,0,0,2,0,0,0,3,0,0,4,608.1973,354.36,Training,586.7573820133364
6Heliceno_2-f_4-br_8-i_12-br_13-f_15-cl.log,0,1,0,3,0,0,0,4,0,0,0,3,1,0,2,0,6,454.5701,361.32,Training,440.65509870609026
6Heliceno_7-br_15-br.log,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,2,703.0072,348.57,Training,657.0590671545716
6Heliceno_2-i_7-br_15-f.log,0,4,0,0,0,0,3,0,0,0,0,0,0,0,1,0,3,692.2108,350.52,Training,726.3303591669347
6Heliceno_3-cl_4-f_5-i_12-cl.log,0,0,2,1,4,0,0,0,0,0,0,2,0,0,0,0,4,441.7875,356.62,Training,447.80107784728983
6Heliceno_2-f_5-br_10-cl_11-f_14-i.log,0,1,0,0,3,0,0,0,0,2,1,0,0,4,0,0,5,536.251,352.32,Training,532.0574162298828
6Heliceno_3-i_9-br_14-f_15-f_16-br.log,0,0,4,0,0,0,0,0,3,0,0,0,0,1,1,3,5,636.482,358.74,Training,659.1094757573435
6Heliceno_7-br_8-f_10-cl_11-i_12-i.log,0,0,0,0,0,0,3,1,0,2,4,4,0,0,0,0,5,287.6246,364.18,Training,339.4607675466993
6Heliceno_2-br_4-i_8-cl_11-i.log,0,3,0,4,0,0,0,2,0,0,4,0,0,0,0,0,4,590.2968,357.85,Training,575.2764624924434
6Heliceno_3-f_4-br_5-br_10-br_12-i_16-f.log,0,0,1,3,3,0,0,0,0,3,0,4,0,0,0,1,6,261.4567,366.36,Training,229.5805205061717
6Heliceno_8-i_10-cl_12-br.log,0,0,0,0,0,0,0,4,0,2,0,3,0,0,0,0,3,513.3114,356.53,Training,510.5920958874087
6Heliceno_6-i_9-f_14-cl.log,0,0,0,0,0,4,0,0,1,0,0,0,0,2,0,0,3,576.9498,349.19,Training,625.2682274322516
6Heliceno_2-br_3-i_4-br_13-br_14-i_15-br.log,0,3,4,3,0,0,0,0,0,0,0,0,3,4,3,0,6,607.6332,364.93,Training,636.0704789438329
6Heliceno_1-br_12-br.log,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,512.4159,354.78,Training,519.859027664357
6Heliceno_3-f_11-f_12-br.log,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,3,573.3179,345.27,Training,553.0537879180881
6Heliceno_2-f_4-cl_8-i_9-br_10-br.log,0,1,0,2,0,0,0,4,3,3,0,0,0,0,0,0,5,391.6107,369.43,Training,374.28988827982295
6Heliceno_2-br_4-br_6-f_7-i_12-cl_13-cl.log,0,3,0,3,0,1,4,0,0,0,0,2,2,0,0,0,6,302.3348,369.5,Training,373.22606390809125
6Heliceno_3-i_5-i_7-br_9-i_10-f.log,0,0,4,0,4,0,3,0,4,1,0,0,0,0,0,0,5,531.8324,360.04,Training,520.0734573874569
6Heliceno_4-i_5-br_8-i_11-f_14-br_16-cl.log,0,0,0,4,3,0,0,4,0,0,1,0,0,3,0,2,6,218.8467,374.14,Training,229.40580499967277
6Heliceno_5-cl_8-f.log,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,569.7236,344.86,Training,599.5160363756357
6Heliceno_1-br_5-br_9-br_10-i_12-cl_13-br.log,3,0,0,0,3,0,0,0,3,4,0,2,3,0,0,0,6,269.1201,376.82,Training,209.8981239214332
6Heliceno_2-cl_3-br_7-br_8-f_13-cl_16-f.log,0,2,3,0,0,0,3,1,0,0,0,0,2,0,0,1,6,456.6305,354.17,Training,472.8618730352213
6Heliceno_2-f_5-f_8-cl_12-i_13-br_16-f.log,0,1,0,0,1,0,0,2,0,0,0,4,3,0,0,1,6,120.6845,233.32,Training,190.53864271273622
6Heliceno_1-f_5-i_6-i_10-i_11-i_15-i.log,1,0,0,0,4,4,0,0,0,4,4,0,0,0,4,0,6,220.3697,376.23,Training,246.40143783366207
6Heliceno_.log,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698.2553,339.92,Training,700.7647531356561
6Heliceno_3-i_5-br_7-cl.log,0,0,4,0,3,0,2,0,0,0,0,0,0,0,0,0,3,583.4542,355.73,Training,600.4056690971508
6Heliceno_10-i_11-i_14-i.log,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,3,260.1998,363.54,Training,449.66519066946785
6Heliceno_1-br_4-i_5-f_6-cl.log,3,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,4,304.0127,372.16,Training,350.9597315451332
6Heliceno_6-i_12-f_13-i_15-br_16-f.log,0,0,0,0,0,4,0,0,0,0,0,1,4,0,3,1,5,309.4783,365.2,Training,394.8659752002075
6Heliceno_5-f_8-i_9-br.log,0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,3,483.7263,359.96,Training,546.2157578214752
6Heliceno_5-i_8-i_10-f_12-br.log,0,0,0,0,4,0,0,4,0,1,0,3,0,0,0,0,4,434.4068,358.93,Training,456.7206483606245
6Heliceno_2-i_6-i_8-f.log,0,4,0,0,0,4,0,1,0,0,0,0,0,0,0,0,2,644.9021,350.88,Training,708.5206377903745
6Heliceno_1-f_3-f_5-i_7-br_13-br_15-f.log,1,0,1,0,4,0,3,0,0,0,0,0,3,0,1,0,6,275.4399,357.46,Training,304.3852269530171
6Heliceno_2-f_6-br_10-cl.log,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,3,571.974,349.61,Training,599.8141459841381
6Heliceno_2-br_3-cl_7-f_10-br_15-br_16-br.log,0,3,2,0,0,0,1,0,0,3,0,0,0,0,3,3,6,721.5753,362.69,Training,535.9301273824415
6Heliceno_7-i_15-cl.log,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,2,637.0066,349.19,Training,631.1716828886598
6Heliceno_3-br_4-f_15-f_16-cl.log,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,2,4,605.9807,349.59,Training,598.1246503500064
6Heliceno_9-br_10-cl_14-f.log,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,3,611.1665,348.08,Training,563.3119890966863
6Heliceno_2-cl_3-cl_7-cl_12-f_14-i_16-f.log,0,2,2,0,0,0,2,0,0,0,0,1,0,4,0,1,6,612.443,354.49,Training,566.1632667128321
6Heliceno_8-f_10-i_11-cl.log,0,0,0,0,0,0,0,1,0,4,2,0,0,0,0,0,3,419.2787,361.8,Training,487.2265680924063
6Heliceno_4-f_11-i.log,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,2,563.823,347.43,Training,572.7195221326039
6Heliceno_4-i_5-i_9-i.log,0,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,3,364.4725,358.32,Training,347.0809338110999
6Heliceno_1-f_2-cl_7-f_10-i_15-br.log,1,2,0,0,0,0,1,0,0,4,0,0,0,0,3,0,5,578.8689,351.07,Training,577.6979981015016
6Heliceno_9-f_10-br_12-cl.log,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,0,3,543.0421,349.74,Training,484.73707738176864
6Heliceno_1-br_7-i_8-br_15-i_16-br.log,3,0,0,0,0,0,4,3,0,0,0,0,0,0,4,3,5,632.4421,372.24,Training,591.7560672400033
6Heliceno_1-cl_4-br_5-i_10-f.log,2,0,0,3,4,0,0,0,0,1,0,0,0,0,0,0,4,232.9702,360.12,Training,237.23302901959565
6Heliceno_2-br_3-br_7-i_9-i_10-cl_11-br.log,0,3,3,0,0,0,4,0,4,2,3,0,0,0,0,0,6,604.7898,365.07,Training,555.9180929647779
6Heliceno_9-br_12-f_14-cl_16-f.log,0,0,0,0,0,0,0,0,3,0,0,1,0,2,0,1,4,398.879,361.4,Training,522.7601061554092
6Heliceno_9-br_12-f_15-br.log,0,0,0,0,0,0,0,0,3,0,0,1,0,0,3,0,3,692.9236,349.89,Training,658.6054778456238
6Heliceno_2-br_3-f_4-cl_9-i_10-i_16-f.log,0,3,1,2,0,0,0,0,4,4,0,0,0,0,0,1,6,365.8729,362.1,Training,452.23467462068476
6Heliceno_4-f_5-cl_7-cl_8-f_11-cl_15-cl.log,0,0,0,1,2,0,2,1,0,0,2,0,0,0,2,0,6,478.1463,361.16,Training,475.93407766210413
6Heliceno_2-br_5-i_7-f_8-br_10-br.log,0,3,0,0,4,0,1,3,0,3,0,0,0,0,0,0,5,487.4224,359.54,Training,550.0572802267092
6Heliceno_1-br.log,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,560.7961,351.34,Training,613.3408719365871
6Heliceno_3-br_5-f_6-i_7-f.log,0,0,3,0,1,4,1,0,0,0,0,0,0,0,0,0,4,486.1055,352.47,Training,546.925518714129
6Heliceno_2-cl_13-i.log,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,617.1755,347.32,Training,575.8089662033166
6Heliceno_2-br_3-f_4-cl_7-f.log,0,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,4,622.7855,349.17,Training,611.1557130814361
6Heliceno_1-cl_5-i_9-f_12-f_14-cl_16-f.log,2,0,0,0,4,0,0,0,1,0,0,1,0,2,0,1,6,364.167,361.15,Training,334.94873062674304
6Heliceno_3-cl_16-br.log,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,625.4228,350.74,Training,616.7246166188321
6Heliceno_1-f_3-br_5-cl_7-cl_15-br.log,1,0,3,0,2,0,2,0,0,0,0,0,0,0,3,0,5,463.5305,362.89,Training,507.9407049598497
6Heliceno_6-f_7-cl_8-br_10-f_12-i_15-br.log,0,0,0,0,0,1,2,3,0,1,0,4,0,0,3,0,6,464.9649,361.82,Training,462.0678381124315
6Heliceno_3-i_5-cl_7-br_8-br_10-br_11-br.log,0,0,4,0,2,0,3,3,0,3,3,0,0,0,0,0,6,438.7597,372.78,Training,368.69868598976365
6Heliceno_5-cl_7-i_10-i_16-i.log,0,0,0,0,2,0,4,0,0,4,0,0,0,0,0,4,4,511.9232,370.02,Training,521.1082761632307
6Heliceno_3-f_6-cl_10-cl_11-br_16-br.log,0,0,1,0,0,2,0,0,0,2,3,0,0,0,0,3,5,493.7334,367.56,Training,473.4482708407536
6Heliceno_1-br_4-br_14-cl.log,3,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,3,422.2258,358.65,Training,503.7120565577931
6Heliceno_8-cl_9-cl_12-f_14-i_16-br.log,0,0,0,0,0,0,0,2,2,0,0,1,0,4,0,3,5,504.5529,371.58,Training,461.6714879054077
6Heliceno_1-cl_2-f_10-i_15-br_16-br.log,2,1,0,0,0,0,0,0,0,4,0,0,0,0,3,3,5,562.2503,364.84,Training,499.5187619241205
6Heliceno_2-i_3-f_5-i_8-i_11-cl_12-br.log,0,4,1,0,4,0,0,4,0,0,2,3,0,0,0,0,6,532.5716,365.69,Training,477.67989671011736
6Heliceno_4-cl_7-i_13-i.log,0,0,0,2,0,0,4,0,0,0,0,0,4,0,0,0,3,444.9124,354.05,Training,440.0935646081498
6Heliceno_2-cl_6-f_8-cl_11-f_14-i.log,0,2,0,0,0,1,0,2,0,0,1,0,0,4,0,0,5,686.542,352.34,Training,684.2308264509323
6Heliceno_4-br_5-f_7-br_11-br_16-cl.log,0,0,0,3,1,0,3,0,0,0,3,0,0,0,0,2,5,412.533,363.09,Training,390.72682430559
6Heliceno_8-br.log,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,666.3543,344.57,Training,651.9584114609887
6Heliceno_2-cl_7-br_8-f_12-cl_14-i_16-cl.log,0,2,0,0,0,0,3,1,0,0,0,2,0,4,0,2,6,473.9183,368.39,Training,449.7404998659355
6Heliceno_4-i_5-cl_6-br_8-i_15-cl.log,0,0,0,4,2,3,0,4,0,0,0,0,0,0,2,0,5,328.8721,369.72,Training,334.855169516385
6Heliceno_1-f_7-br_12-br_14-br.log,1,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,4,498.7068,354.57,Training,493.1367478190287
6Heliceno_1-f_3-br.log,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,599.5056,346.3,Training,598.4555110714022
6Heliceno_1-f_4-i_13-f_15-cl.log,1,0,0,4,0,0,0,0,0,0,0,0,1,0,2,0,4,382.2657,351.49,Training,424.0144695621812
6Heliceno_5-i_10-br_11-br.log,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,0,3,366.7657,360.1,Training,401.8759603635644
6Heliceno_1-br_3-i_9-br_11-cl_15-cl_16-cl.log,3,0,4,0,0,0,0,0,3,0,2,0,0,0,2,2,6,531.3585,376.1,Training,499.03431714397027
6Heliceno_2-br_4-br_6-br_11-br_13-br_15-br.log,0,3,0,3,0,3,0,0,0,0,3,0,3,0,3,0,6,599.2194,366.96,Training,532.3025775297887
6Heliceno_2-cl_3-cl_5-cl_14-cl_15-cl.log,0,2,2,0,2,0,0,0,0,0,0,0,0,2,2,0,5,795.6038,350.4,Training,700.9245099769902
6Heliceno_1-f_5-i_6-i_7-cl_8-cl_14-br.log,1,0,0,0,4,4,2,2,0,0,0,0,0,3,0,0,6,252.639,373.59,Training,308.82676286681055
6Heliceno_1-i_4-br_6-cl_8-f_15-br.log,4,0,0,3,0,2,0,1,0,0,0,0,0,0,3,0,5,444.2392,372.52,Training,474.65723333111276
6Heliceno_4-i.log,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,605.6835,344.95,Training,563.0537619986046
6Heliceno_2-f_4-cl_7-br_10-cl_14-cl_16-cl.log,0,1,0,2,0,0,3,0,0,2,0,0,0,2,0,2,6,452.5894,361.54,Training,457.8723957916809
6Heliceno_9-f_10-br_13-f.log,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,3,579.6364,346.86,Training,550.4588503022736
6Heliceno_2-f_3-f_5-f.log,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,624.9716,340.99,Training,666.9752031890863
6Heliceno_3-i_4-cl_5-cl_6-f_9-i_10-cl.log,0,0,4,2,2,1,0,0,4,2,0,0,0,0,0,0,6,459.8532,365.82,Training,490.95717480810646
6Heliceno_2-br_5-br_7-f_8-cl_9-br_13-br.log,0,3,0,0,3,0,1,2,3,0,0,0,3,0,0,0,6,496.3768,368.61,Training,452.04598162948776
6Heliceno_3-br_11-br_12-f_13-br_14-i_15-f.log,0,0,3,0,0,0,0,0,0,0,3,1,3,4,1,0,6,645.256,358.44,Training,625.1743791563229
6Heliceno_2-f_12-i_13-f.log,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,3,443.6801,349.4,Training,494.76806510159065
6Heliceno_4-i_6-i_10-br_12-cl_16-i.log,0,0,0,4,0,4,0,0,0,3,0,2,0,0,0,4,5,448.3494,373.31,Training,424.5697960168491
6Heliceno_4-f_6-br.log,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,2,617.027,346.61,Training,599.7777305622674
6Heliceno_2-br_3-br_9-cl_11-cl_13-f.log,0,3,3,0,0,0,0,0,2,0,2,0,1,0,0,0,5,678.4601,355.86,Training,670.1814702718508
6Heliceno_4-f_12-cl_14-i.log,0,0,0,1,0,0,0,0,0,0,0,2,0,4,0,0,3,641.9632,349.89,Training,636.9251670196708
6Heliceno_2-cl_12-br.log,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,624.2209,346.79,Training,612.1551204697719
6Heliceno_1-f_5-f_7-cl_10-br_12-f_13-f.log,1,0,0,0,1,0,2,0,0,3,0,1,1,0,0,0,6,432.4888,356.2,Training,375.0438477809719
6Heliceno_7-br_8-i_11-i_12-f_13-i_15-br.log,0,0,0,0,0,0,3,4,0,0,4,1,4,0,3,0,6,476.09,369.04,Training,454.8453256853517
6Heliceno_4-br_7-f_11-i.log,0,0,0,3,0,0,1,0,0,0,4,0,0,0,0,0,3,532.8369,349.58,Training,501.1081691693413
6Heliceno_2-br_8-cl_12-cl_14-i_15-i.log,0,3,0,0,0,0,0,2,0,0,0,2,0,4,4,0,5,793.0119,359.82,Training,785.2773258080899
6Heliceno_1-f_9-cl.log,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,527.714,346.14,Training,523.8560677176229
6Heliceno_8-f_9-f_12-br_13-cl_14-cl.log,0,0,0,0,0,0,0,1,1,0,0,3,2,2,0,0,5,434.8989,355.86,Training,436.6887722261282
6Heliceno_2-cl_3-f_12-cl_14-f.log,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,4,650.8019,346.34,Training,646.6861071925629
6Heliceno_1-f_2-cl_8-f_9-f_12-f_14-br.log,1,2,0,0,0,0,0,1,1,0,0,1,0,3,0,0,6,611.7818,349.39,Training,541.3240254587482
6Heliceno_4-f_5-f_15-br.log,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,685.9132,348.49,Training,674.2492169100425
6Heliceno_1-f_3-cl_6-cl_9-cl.log,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,4,533.2031,359.03,Training,513.5883675906896
6Heliceno_3-f_5-br_7-br_9-f_14-cl_15-i.log,0,0,1,0,3,0,3,0,1,0,0,0,0,2,4,0,6,606.0062,360.89,Training,585.8975373100546
6Heliceno_4-i_8-i_9-f_12-cl_13-i.log,0,0,0,4,0,0,0,4,1,0,0,2,4,0,0,0,5,198.2813,363.59,Training,253.49421023463262
6Heliceno_2-br_3-br_4-f_6-i_8-br_14-i.log,0,3,3,1,0,4,0,3,0,0,0,0,0,4,0,0,6,746.5429,362.38,Training,594.3116434358574
6Heliceno_2-f_3-cl_4-f_9-cl_13-cl.log,0,1,2,1,0,0,0,0,2,0,0,0,2,0,0,0,5,469.9741,361.32,Training,572.0238002238839
6Heliceno_2-f_11-i_14-i_15-br.log,0,1,0,0,0,0,0,0,0,0,4,0,0,4,3,0,4,691.8983,353.93,Training,714.5212011186921
6Heliceno_1-f_3-br_8-br_9-cl_11-f_14-f.log,1,0,3,0,0,0,0,3,2,0,1,0,0,1,0,0,6,553.0087,360.73,Training,508.0225596208539
6Heliceno_3-f_11-cl.log,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,653.3159,343.64,Training,661.8932050877462
6Heliceno_3-i_10-i.log,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,2,673.0409,349.66,Training,706.8101943747695
6Heliceno_8-br_10-cl_14-i.log,0,0,0,0,0,0,0,3,0,2,0,0,0,4,0,0,3,641.1232,353.04,Training,661.2341979176043
